Node_Index,Min_Distance_to_Original,Mean_Distance_to_Original,Max_Distance_to_Original,Min_Distance_to_Generated,Mean_Distance_to_Generated,Novelty_Score,Is_Novel
84,0.10466831922531128,0.39784613251686096,0.6008754372596741,3.170967102050781e-05,inf,0.9876139760017395,True
85,0.09479284286499023,0.37469857931137085,0.5723409056663513,0.00011092424392700195,inf,0.8944324254989624,False
86,0.12301313877105713,0.4284254312515259,0.6342911720275879,0.00021445751190185547,inf,1.1607093811035156,True
87,0.10093194246292114,0.3980114459991455,0.6040598154067993,0.0001958012580871582,inf,0.9523588418960571,False
88,0.10695290565490723,0.40373966097831726,0.6129768490791321,1.7344951629638672e-05,inf,1.0091705322265625,True
89,0.10571897029876709,0.4041486084461212,0.6124570965766907,1.7344951629638672e-05,inf,0.9975275993347168,True
90,0.11663132905960083,0.40290379524230957,0.6056910157203674,0.00019949674606323242,inf,1.1004928350448608,True
91,0.10989058017730713,0.404602587223053,0.6065767407417297,5.805492401123047e-05,inf,1.0368894338607788,True
92,0.10545432567596436,0.39603668451309204,0.6003358960151672,2.5093555450439453e-05,inf,0.9950304627418518,True
93,0.10975158214569092,0.41192764043807983,0.6228748559951782,0.0001938343048095703,inf,1.0355778932571411,True
94,0.10267841815948486,0.4060992896556854,0.6169860363006592,3.49879264831543e-05,inf,0.9688379764556885,True
95,0.11121267080307007,0.4195402264595032,0.623615026473999,0.00019806623458862305,inf,1.0493642091751099,True
96,0.11002326011657715,0.4045257568359375,0.6136635541915894,5.739927291870117e-05,inf,1.0381413698196411,True
97,0.1043131947517395,0.3908115327358246,0.5921494960784912,2.3603439331054688e-05,inf,0.9842631816864014,True
98,0.10453516244888306,0.39468032121658325,0.5994211435317993,2.1576881408691406e-05,inf,0.986357569694519,True
99,0.10716283321380615,0.40017828345298767,0.5980440378189087,7.051229476928711e-05,inf,1.0111513137817383,True
